X,Y,OBJECTID,Provider_Name,Provider_Name2,Address,Address2,City,State,Zip,County,Phone,Website_URL,Date_Last_Update,Type_,Detoxification,Mental_Health,Substance_Abuse,Transitional_Housing,Opiod_Treatment_Settings,SAMHSA_Cert_Opioid_Treatment_Program,Buprenorphine_Maintenance,Buprenorphine_Maintenance_for_Predetermined_Time,Buprenorphine_Detoxification,Buprenorphine_used_in_Treatment,Naltrexone_used_in_Treatment,Methadone_Maintenance,Methadone_Maintenance_for_Predetermined_time,Methadone_Detoxification,Prescribes_administers_Buprenorphine,Prescribes_administers_Naltrexone,Relapse_prevention_from_Naltrexone,Use_methadone_buprenorphine_for_pain_mgmt_emergency,Accepts_clients_on_opioid_medication,Do_not_use_medication_for_Opioid_Addiction,Does_not_treat_Opioid_Addiction,Facility_Type,Age_Groups_Served,Date_Data_Published_CDPHE,Directions,LATITUDE,LONGITUDE
-105.1056301,39.7851505,330,Denver Family Therapy Center,Adolescent Substance Abuse Program,4891 Independence Street,Suite 165,Wheat Ridge,CO,80033,Jefferson,303-456-0600 x148,http://www.denverfamilytherapycenter.com,2017/06/14 09:50:45.168,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=4891 Independence Street, Wheat Ridge, CO 80033",39.7851505,-105.1056301
-105.0824567,39.7487897,331,All Seasons Counseling LLC,,2099 Wadsworth Boulevard,Unit M,Denver,CO,80214,Jefferson,303-927-8582,http://SeasonsEMDR.com,2018/06/05 13:37:43.457,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=2099 Wadsworth Boulevard, Denver, CO 80214",39.7487897,-105.0824567
-105.041907,39.70434,332,Spanish Clinic LLC,,4200 Morrison Road,Unit 8,Denver,CO,80219,Denver,303-934-3040,http://www.spanish-clinic.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=4200 Morrison Road, Denver, CO 80219",39.70434,-105.041907
-105.015597,39.616061,333,AllHealth Network,,5554 South Prince Street,,Littleton,CO,80120,Arapahoe,303-730-8858,http://www.allhealthnetwork.org,2017/08/16 10:17:28.654,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=5554 South Prince Street, Littleton, CO 80120",39.616061,-105.015597
-105.0255836,39.7457006,334,National Institute for Change,,1827 Federal Boulevard,,Denver,CO,80204,Denver,303-231-0090,http://www.nichange.com,2018/03/14 09:39:10.738,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1827 Federal Boulevard, Denver, CO 80204",39.7457006,-105.0255836
-105.2521201,40.0177079,335,Behavioral Treatment Services,,1790 30th Street,Suite 304,Boulder,CO,80301,Boulder,303-449-1566,http://www.btxs.org/,2018/03/07 12:04:40.913,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1790 30th Street, Boulder, CO 80301",40.0177079,-105.2521201
-105.0520645,39.8438227,336,Genesis Counseling,,8120 Sheridan Boulevard,Suite C-215,Westminster,CO,80031,Adams,303-487-0090,http://www.genesis-counseling.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=8120 Sheridan Boulevard, Westminster, CO 80031",39.8438227,-105.0520645
-104.9677062,39.763668,337,Community Alcohol/Drug Rehab and,Education Center (CADREC),3315 Gilpin Street,,Denver,CO,80205,Denver,303-295-2521,http://www.cadrec.org,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=3315 Gilpin Street, Denver, CO 80205",39.763668,-104.9677062
-104.9531219,39.740412,338,University of Colorado Denver/ARTS,,2925 East Colfax Avenue,,Denver,CO,80206,Denver,303-388-8191,http://,2017/04/14 10:47:20,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=2925 East Colfax Avenue, Denver, CO 80206",39.740412,-104.9531219
-104.9067786,39.6233548,339,Bonnie Mucklow,Families at Five,7000 East Belleview Avenue,Suite 203,Englewood,CO,80111,Arapahoe,720-488-3822,http://www.familiesatfive.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=7000 East Belleview Avenue, Englewood, CO 80111",39.6233548,-104.9067786
-104.9088634,39.6772934,340,Center for Recovery Inc,,2121 South Oneida Street,Suite 412,Denver,CO,80237,Denver,303-694-7492,http://www.centerforrecovery.net,2018/06/19 14:01:11.324,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=2121 South Oneida Street, Denver, CO 80237",39.6772934,-104.9088634
-104.977793,39.862977,341,Ideas Directed at Eliminating Abuse,IDEA Thornton,9150 North Washington Street,Suite B,Denver,CO,80229,Adams,303-996-9966,http://www.ideacares.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=9150 North Washington Street, Denver, CO 80229",39.862977,-104.977793
-105.08935,39.998505,342,Monarch OTC,,129 North Harrison Avenue,,Lafayette,CO,80026,Boulder,303-665-9044,http://monarchcounselinglafayette.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=129 North Harrison Avenue, Lafayette, CO 80026",39.998505,-105.08935
-104.8967889,39.6957026,343,Transition and Recovery,A Counseling Center,1181 South Parker Road,Suite 104,Denver,CO,80231,Denver,303-750-0614,http://transitionandrecovery.homestead.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1181 South Parker Road, Denver, CO 80231",39.6957026,-104.8967889
-104.87791,39.594432,344,National Institute for Change PC,,9600 East Arapahoe Road,Suite 220,Englewood,CO,80112,Arapahoe,303-231-0090 x0,http://www.nichange.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=9600 East Arapahoe Road, Englewood, CO 80112",39.594432,-104.87791
-104.9341855,39.8058789,345,Genesis Counseling,,4545 East 60th Avenue,Suite 150,Commerce City,CO,80022,Adams,303-288-0040,http://www.genesis-counseling.com,2018/05/22 12:20:28.384,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=4545 East 60th Avenue, Commerce City, CO 80022",39.8058789,-104.9341855
-104.9951983,39.9082773,346,Life Recovery Center,Community Counseling and Consulting,11658 North Huron Street,Suite 400,Denver,CO,80234,Adams,303-252-4179,http://,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=11658 North Huron Street, Denver, CO 80234",39.9082773,-104.9951983
-104.8627346,39.6696775,347,National Institute for Change,,2600 South Parker Road,"Building 5, Suite 150",Aurora,CO,80014,Arapahoe,303-231-0090,http://www.nichange.com,2017/04/25 12:31:30,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=2600 South Parker Road, Aurora, CO 80014",39.6696775,-104.8627346
-104.8750222,39.7384279,348,Spanish Clinic LLC,,1400 Dayton Street ,,Aurora,CO,80010,Arapahoe,720-920-9508,http://,2017/05/26 15:36:16,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1400 Dayton Street , Aurora, CO 80010",39.7384279,-104.8750222
-104.8398702,39.6742501,349,Our Inheritance LLC,,2323 South Troy Street,"Building 5, Suite 320",Aurora,CO,80013,Arapahoe,720-227-8750,http://www.ourinheritance.net,2018/01/29 15:03:50.914,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=2323 South Troy Street, Aurora, CO 80013",39.6742501,-104.8398702
-104.843365,39.772209,350,Spanish Clinic LLC,,12445 East 39th Avenue,Unit 207,Denver,CO,80239,Denver,720-335-6651,http://www.spanish-clinic.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=12445 East 39th Avenue, Denver, CO 80239",39.772209,-104.843365
-104.7752474,39.5224078,351,Running Creek Counseling Services,,18425 Pony Express Drive,Suite 203,Parker,CO,80134,Douglas,303-805-1218,http://www.rccounseling.com,2017/04/17 09:51:32,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=18425 Pony Express Drive, Parker, CO 80134",39.5224078,-104.7752474
-105.1220362,40.1454029,352,Journey Counseling Center LLC,,1801 Sunset Place,Suite A,Longmont,CO,80501,Boulder,303-776-1117,http://longmontcounselors.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1801 Sunset Place, Longmont, CO 80501",40.1454029,-105.1220362
-104.7706355,39.5274579,353,AllHealth Network,,10350 Dransfeldt Road,,Parker,CO,80134,Douglas,303-730-8858,http://www.allhealthnetwork.org,2018/03/07 12:04:54.024,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=10350 Dransfeldt Road, Parker, CO 80134",39.5274579,-104.7706355
-105.1142611,40.1517688,354,Behavioral Treatment Services,,1225 Ken Pratt Boulevard ,Suite 200,Longmont,CO,80501,Boulder,303-772-3382,http://www.btxs.org,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1225 Ken Pratt Boulevard , Longmont, CO 80501",40.1517688,-105.1142611
-105.101084,40.169968,355,Sample Therapy Services,,620 Kimbark Street,,Longmont,CO,80501,Boulder,720-684-6309,http://www.sampletherapy.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=620 Kimbark Street, Longmont, CO 80501",40.169968,-105.101084
-106.8258309,39.655451,356,Colorado West Regional MH Ctr,DBA Mind Springs Health,137 Howard Street,,Eagle,CO,81631,Eagle,970-328-6969,http://www.mindspringshealth.org,2018/06/05 09:50:30.166,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=137 Howard Street, Eagle, CO 81631",39.655451,-106.8258309
-105.0941489,40.1743148,357,Counseling Services of Longmont,,24 9th Avenue,Unit B,Longmont,CO,80501,Boulder,303-772-3853,http://www.counselingserviceslongmont.org,2018/06/05 08:55:35.265,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=24 9th Avenue, Longmont, CO 80501",40.1743148,-105.0941489
-104.9658164,40.0886738,358,North Range Behavioral Health,Carbon Valley Office,4943 Highway 52,Suite 205,Dacono,CO,80514,Weld,303-857-2723,http://www.northrange.org,2018/03/07 12:04:21.938,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=4943 Highway 52, Dacono, CO 80514",40.0886738,-104.9658164
-105.1004186,40.1962293,359,Community Solutions Inc,,420 21st Avenue,Suite 113,Longmont,CO,80501,Boulder,303-834-9369,http://www.communitysolutions4u.com,2018/07/02 12:47:11.926,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=420 21st Avenue, Longmont, CO 80501",40.1962293,-105.1004186
-104.869588,39.0921094,360,Monument Counseling Center,,325 Second Street,Suite D,Monument,CO,80132,El Paso,719-487-1102,http://,2018/05/21 15:33:13.561,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=325 Second Street, Monument, CO 80132",39.0921094,-104.869588
-104.8629141,39.0999033,361,Innova Recovery Services,,1824 Woodmoor Drive,Suite 101,Monument,CO,80132,El Paso,719-445-9330,http://,2017/08/18 15:59:33.368,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1824 Woodmoor Drive, Monument, CO 80132",39.0999033,-104.8629141
-104.9407562,40.0974981,362,New Hope Counseling Center,,142 6th Street,Suite 3,Frederick,CO,80530,Weld,303-833-0840,http://www.newhope.agency/,2018/03/07 12:05:04.132,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=142 6th Street, Frederick, CO 80530",40.0974981,-104.9407562
-104.7804498,39.9868063,363,Bridge Street Counseling,,203 South Telluride Street,Unit 850,Brighton,CO,80601,Adams,720-263-2256,http://www.bridgestreetcounseling.com,2017/07/27 10:05:35.711,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=203 South Telluride Street, Brighton, CO 80601",39.9868063,-104.7804498
-106.8387971,39.1921502,364,Colorado West Regional MH Ctr,DBA Mind Springs Health,0405 Castle Creek Road,Suite 207,Aspen,CO,81611,Pitkin,970-920-5555,http://www.mindspringshealth.org,2018/07/02 13:32:01.246,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=0405 Castle Creek Road, Aspen, CO 81611",39.1921502,-106.8387971
-104.8172208,40.0804367,365,North Range Behavioral Health,Fort Lupton Office,145 1st Street,,Fort Lupton,CO,80621,Weld,303-857-2723,http://www.northrange.org,2017/07/26 17:07:15.287,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=145 1st Street, Fort Lupton, CO 80621",40.0804367,-104.8172208
-104.787209,38.916909,366,Empowerment Therapy Center,,5855 Lehman Drive,,Colorado Springs,CO,80918,El Paso,719-329-1900,http://www.etcwf.org,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=5855 Lehman Drive, Colorado Springs, CO 80918",38.916909,-104.787209
