,X,Y,OBJECTID,Provider_Name,Provider_Name2,Address,Address2,City,State,Zip,County,Phone,Website_URL,Date_Last_Update,Type,Detoxification,Mental_Health,Substance_Abuse,Transitional_Housing,Opiod_Treatment_Settings,SAMHSA_Cert_Opioid_Treatment_Program,Buprenorphine_Maintenance,Buprenorphine_Maintenance_for_Predetermined_Time,Buprenorphine_Detoxification,Buprenorphine_used_in_Treatment,Naltrexone_used_in_Treatment,Methadone_Maintenance,Methadone_Maintenance_for_Predetermined_time,Methadone_Detoxification,Prescribes_administers_Buprenorphine,Prescribes_administers_Naltrexone,Relapse_prevention_from_Naltrexone,Use_methadone_buprenorphine_for_pain_mgmt_emergency,Accepts_clients_on_opioid_medication,Do_not_use_medication_for_Opioid_Addiction,Does_not_treat_Opioid_Addiction,Facility_Type,Age_Groups_Served,Date_Data_Published_CDPHE,Directions,LATITUDE,LONGITUDE,Special Connection Provider,Area of Service,About,Special_Connection_Approved
350,-104.7752474,39.5224078,351,Running Creek Counseling Services,,18425 Pony Express Drive,Suite 203,Parker,CO,80134,Douglas,303-805-1218,http://www.rccounseling.com,2017/04/17 09:51:32,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=18425 Pony Express Drive, Parker, CO 80134",39.5224078,-104.7752474,0,,,False
351,-105.1220362,40.1454029,352,Journey Counseling Center LLC,,1801 Sunset Place,Suite A,Longmont,CO,80501,Boulder,303-776-1117,http://longmontcounselors.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1801 Sunset Place, Longmont, CO 80501",40.1454029,-105.1220362,0,,,False
352,-104.7706355,39.5274579,353,AllHealth Network,,10350 Dransfeldt Road,,Parker,CO,80134,Douglas,303-730-8858,http://www.allhealthnetwork.org,2018/03/07 12:04:54.024,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=10350 Dransfeldt Road, Parker, CO 80134",39.5274579,-104.7706355,0,,,False
353,-105.1142611,40.1517688,354,Behavioral Treatment Services,,1225 Ken Pratt Boulevard ,Suite 200,Longmont,CO,80501,Boulder,303-772-3382,http://www.btxs.org,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1225 Ken Pratt Boulevard , Longmont, CO 80501",40.1517688,-105.1142611,0,,,False
354,-105.101084,40.169968,355,Sample Therapy Services,,620 Kimbark Street,,Longmont,CO,80501,Boulder,720-684-6309,http://www.sampletherapy.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=620 Kimbark Street, Longmont, CO 80501",40.169968,-105.101084,0,,,False
355,-106.8258309,39.655451,356,Colorado West Regional MH Ctr,DBA Mind Springs Health,137 Howard Street,,Eagle,CO,81631,Eagle,970-328-6969,http://www.mindspringshealth.org,2018/06/05 09:50:30.166,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=137 Howard Street, Eagle, CO 81631",39.655451,-106.8258309,0,,,False
356,-105.0941489,40.1743148,357,Counseling Services of Longmont,,24 9th Avenue,Unit B,Longmont,CO,80501,Boulder,303-772-3853,http://www.counselingserviceslongmont.org,2018/06/05 08:55:35.265,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=24 9th Avenue, Longmont, CO 80501",40.1743148,-105.0941489,0,,,False
357,-104.9658164,40.0886738,358,North Range Behavioral Health,Carbon Valley Office,4943 Highway 52,Suite 205,Dacono,CO,80514,Weld,303-857-2723,http://www.northrange.org,2018/03/07 12:04:21.938,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=4943 Highway 52, Dacono, CO 80514",40.0886738,-104.9658164,0,,,False
358,-105.1004186,40.1962293,359,Community Solutions Inc,,420 21st Avenue,Suite 113,Longmont,CO,80501,Boulder,303-834-9369,http://www.communitysolutions4u.com,2018/07/02 12:47:11.926,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=420 21st Avenue, Longmont, CO 80501",40.1962293,-105.1004186,0,,,False
359,-104.869588,39.0921094,360,Monument Counseling Center,,325 Second Street,Suite D,Monument,CO,80132,El Paso,719-487-1102,http://,2018/05/21 15:33:13.561,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=325 Second Street, Monument, CO 80132",39.0921094,-104.869588,0,,,False
360,-104.8629141,39.0999033,361,Innova Recovery Services,,1824 Woodmoor Drive,Suite 101,Monument,CO,80132,El Paso,719-445-9330,http://,2017/08/18 15:59:33.368,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1824 Woodmoor Drive, Monument, CO 80132",39.0999033,-104.8629141,0,,,False
361,-104.9407562,40.0974981,362,New Hope Counseling Center,,142 6th Street,Suite 3,Frederick,CO,80530,Weld,303-833-0840,http://www.newhope.agency/,2018/03/07 12:05:04.132,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=142 6th Street, Frederick, CO 80530",40.0974981,-104.9407562,0,,,False
362,-104.7804498,39.9868063,363,Bridge Street Counseling,,203 South Telluride Street,Unit 850,Brighton,CO,80601,Adams,720-263-2256,http://www.bridgestreetcounseling.com,2017/07/27 10:05:35.711,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=203 South Telluride Street, Brighton, CO 80601",39.9868063,-104.7804498,0,,,False
363,-106.8387971,39.1921502,364,Colorado West Regional MH Ctr,DBA Mind Springs Health,0405 Castle Creek Road,Suite 207,Aspen,CO,81611,Pitkin,970-920-5555,http://www.mindspringshealth.org,2018/07/02 13:32:01.246,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=0405 Castle Creek Road, Aspen, CO 81611",39.1921502,-106.8387971,0,,,False
364,-104.8172208,40.0804367,365,North Range Behavioral Health,Fort Lupton Office,145 1st Street,,Fort Lupton,CO,80621,Weld,303-857-2723,http://www.northrange.org,2017/07/26 17:07:15.287,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=145 1st Street, Fort Lupton, CO 80621",40.0804367,-104.8172208,0,,,False
365,-104.787209,38.916909,366,Empowerment Therapy Center,,5855 Lehman Drive,,Colorado Springs,CO,80918,El Paso,719-329-1900,http://www.etcwf.org,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=5855 Lehman Drive, Colorado Springs, CO 80918",38.916909,-104.787209,0,,,False
366,-104.8271532,38.8754328,367,Hands Up LLC,About an Alternative,308 West Fillmore Street,Suite 210,Colorado Springs,CO,80907,El Paso,719-471-1404,http://handsup.reliatrax.net/public/Index.html,2018/10/22 10:43:21.369,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=308 West Fillmore Street, Colorado Springs, CO 80907",38.8754328,-104.8271532,0,,,False
367,-104.775835,38.9054379,368,A Turning Point,,5160 North Union Boulevard,,Colorado Springs,CO,80918,El Paso,719-550-1011,http://aturningpointcs.org,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=5160 North Union Boulevard, Colorado Springs, CO 80918",38.9054379,-104.775835,0,,,False
368,-104.8233437,38.8446966,369,Beverly Hawpe and Associates,,724 North Tejon Street,,Colorado Springs,CO,80903,El Paso,719-227-7745,http://beverlyhawpeassociates.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=724 North Tejon Street, Colorado Springs, CO 80903",38.8446966,-104.8233437,0,,,False
369,-105.9936411,38.534243,370,Mike Harris Counseling Group PC,DBA Crest Counseling Services,222 1/2 F Street,,Salida,CO,81201,Chaffee,719-207-4163,http://crestcounselingservices.com,2017/06/28 12:20:02.221,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=222 1/2 F Street, Salida, CO 81201",38.534243,-105.9936411,0,,,False
370,-104.81738,38.835853,371,Recovery Systems PC,,119 North Wahsatch Avenue,,Colorado Springs,CO,80903,El Paso,719-578-5433,http://www.recovery-systems.org,2018/05/21 15:31:40.567,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=119 North Wahsatch Avenue, Colorado Springs, CO 80903",38.835853,-104.81738,0,,,False
371,-104.8252987,38.8278004,372,Crossroads Turning Points Inc,,411 South Cascade Avenue,Suite 100,Colorado Springs,CO,80903,El Paso,719-465-1781,http://,2018/04/13 19:12:29.521,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=411 South Cascade Avenue, Colorado Springs, CO 80903",38.8278004,-104.8252987,0,,,False
372,-104.7571395,38.8770897,373,Hands Up LLC,About an Alternative,3100 North Academy Boulevard,Suite 113,Colorado Springs,CO,80917,El Paso,719-572-1844,http://handsup.reliatrax.net/public/Index.html,2018/03/07 12:27:00.607,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=3100 North Academy Boulevard, Colorado Springs, CO 80917",38.8770897,-104.7571395,0,,,False
373,-104.7935239,38.8375386,374,Swanson Counseling LLC,,1826 East Platte Avenue,Suite 102,Colorado Springs,CO,80909,El Paso,719-641-4917,http://,2018/01/29 14:40:01.014,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1826 East Platte Avenue, Colorado Springs, CO 80909",38.8375386,-104.7935239,0,,,False
374,-104.79399417124,38.790918749496,375,Laura T Fetters LPC LAC,,2804 Janitell Road,,Colorado Springs,CO,80906,El Paso,719-636-9126,http://,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=2804 Janitell Road, Colorado Springs, CO 80906",38.790918749496,-104.79399417124,0,,,False
375,-105.1836032,38.4447699,376,Rocky Mountain Behavioral Health Inc,,3239 Independence Road,,Canon City,CO,81212,Fremont,719-275-7650,http://www.RMBH.ORG,2018/05/03 11:00:32.963,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=3239 Independence Road, Canon City, CO 81212",38.4447699,-105.1836032,0,,,False
376,-104.6938732,40.4195199,377,North Range Behavioral Health,Crisis Support Services,928 12th Street,,Greeley,CO,80631,Weld,970-347-2120,http://www.northrange.org,2018/01/29 14:37:37.714,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=928 12th Street, Greeley, CO 80631",40.4195199,-104.6938732,0,,,False
377,-106.834595,40.485703,378,Yampa Valley Psychotherapists,,737 Lincoln Avenue,,Steamboat Springs,CO,80477,Routt,970-870-9454,http://,2017/08/22 17:01:47.290,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=737 Lincoln Avenue, Steamboat Springs, CO 80477",40.485703,-106.834595,0,,,False
378,-106.2812223,40.7325048,379,Colorado West Regional MH Ctr,DBA Mind Springs Hlth/Walden Ctr,350 McKinley Street,,Walden,CO,80480,Jackson,970-723-0555,http://mindspringshealth.org,2018/05/09 09:50:11.972,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=350 McKinley Street, Walden, CO 80480",40.7325048,-106.2812223,0,,,False
379,-107.7714167,39.5212631,380,Colorado West Regional MH Ctr,DBA Mind Springs Health,796 Megan Way,Suite 300,Rifle,CO,81650,Garfield,970-625-3582,http://www.mindspringshealth.org,2018/03/27 08:29:20.429,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=796 Megan Way, Rifle, CO 81650",39.5212631,-107.7714167,0,,,False
380,-104.5918721,38.293187,381,Crossroads Turning Points Inc,,1615 Bonforte Boulevard,,Pueblo,CO,81001,Pueblo,719-404-1992,http://www.crossroadstp.org,2017/03/31 08:31:10,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1615 Bonforte Boulevard, Pueblo, CO 81001",38.293187,-104.5918721,0,,,False
381,-104.621272,38.230956,382,Associates for Psychotherapy and,Education PC,924 Indiana Avenue,,Pueblo,CO,81004,Pueblo,719-564-9039,http://www.aforp.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=924 Indiana Avenue, Pueblo, CO 81004",38.230956,-104.621272,0,,,False
382,-107.5480794,40.5131128,383,Colorado West Regional MH Ctr,DBA Mind Springs Health,439 Breeze Street,Suite 200,Craig,CO,81625,Moffat,970-824-6541,http://www.mindspringshealth.org,2018/03/26 16:03:23.901,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=439 Breeze Street, Craig, CO 81625",40.5131128,-107.5480794,0,,,False
383,-106.108382114739,37.7538125806374,384,San Luis Valley,Behavioral Health Group,260 Worth Street,,Center,CO,81125,Saguache,719-589-3671,http://www.slvbhg.org,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=260 Worth Street, Center, CO 81125",37.7538125806375,-106.108382114739,0,,,False
384,-106.1485834,37.5805259,385,Crossroads Turning Points Inc,,739 1st Street,,Homelake,CO,81135,Rio Grande,719-852-3955,http://www.crossroadstp.org,2017/03/31 08:31:20,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=739 1st Street, Homelake, CO 81135",37.5805259,-106.1485834,0,,,False
385,-106.153604797233,37.5766374735674,386,San Luis Valley,Behavioral Health Group,402 4th Street,,Monte Vista,CO,81144,Rio Grande,719-589-3671,http://www.slvbhg.org,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Accepts clients on opioid medication,,,,,,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=402 4th Street, Monte Vista, CO 81144",37.5766374735674,-106.153604797233,0,,,False
